Name,Class,Joined,Job,TicketCost,Age,Gender,Survived,Department
"LEONARD, Mr Matthew",Crew,Belfast,3rd Class Steward,0,25,Male,FALSE,Victualling
"LEVETT, Mr George Alfred",Crew,Belfast,Assistant Pantryman Steward (1st Class),0,21,Male,FALSE,Victualling
"LEWIS, Mr Arthur Ernest Read",Crew,Southampton,Steward,0,27,Male,TRUE,Victualling
"LIGHT, Mr Charles Edward",Crew,Southampton,Plate Steward (1st class),0,23,Male,FALSE,Victualling
"LITTLEJOHN, Mr Alexander James",Crew,Belfast,Saloon Steward (1st class),0,40,Male,TRUE,Victualling
"LLOYD, Mr Humphrey",Crew,Belfast,Saloon Steward (1st class),0,41,Male,FALSE,Victualling
"LOCKE, Mr A.",Crew,Southampton,Scullion,0,33,Male,FALSE,Victualling
"LONGMUIR, Mr John Dickson",Crew,Southampton,Assistant Pantry Steward (2nd class),0,19,Male,FALSE,Victualling
"LOVELL, Mr John",Crew,Southampton,Grill Cook,0,37,Male,FALSE,Victualling
"LUCAS, Mr William Watson",Crew,Belfast,Saloon Steward (1st class),0,31,Male,TRUE,Victualling
"LYDIATT, Mr Charles",Crew,Southampton,Saloon Steward (1st class),0,45,Male,FALSE,Victualling
"MABEY, Mr John Charles",Crew,Southampton,3rd Class Steward,0,23,Male,FALSE,Victualling
"MACKAY, Mr Charles Donald",Crew,Belfast,Saloon Steward,0,34,Male,TRUE,Victualling
"MACKIE, Mr George William",Crew,Southampton,2nd Class Bedroom Steward,0,34,Male,FALSE,Victualling
"MAJOR, Mr Thomas Edgar",Crew,Belfast,Bathroom Steward (1st Class),0,35,Male,FALSE,Victualling
"MANTLE, Mr Roland Frederick",Crew,Southampton,3rd Class Steward,0,40,Male,FALSE,Victualling
"MARCH, Mr John Starr",Crew,Southampton,Postal Clerk / Postman,0,50,Male,FALSE,Victualling
"MARKS, Mr James",Crew,Southampton,Assistant Pantryman Steward (1st Class),0,27,Male,FALSE,Victualling
"MARRIOTT, Mr John William",Crew,Southampton,Assistant Pantryman Steward (1st Class),0,20,Male,FALSE,Victualling
"MARSDEN, Miss Evelyn",Crew,Southampton,Stewardess,0,28,Female,TRUE,Victualling
"MARTIN, Mrs Annie Martha",Crew,Southampton,Stewardess,0,39,Female,TRUE,Victualling
"MAYNARD, Mr Isaac Hiram",Crew,Belfast,Entrýe Cook,0,31,Male,TRUE,Victualling
"MAYTUM, Mr Alfred",Crew,Belfast,Chief Butcher,0,52,Male,FALSE,Victualling
"MýLLER, Mr Ludwig",Crew,Southampton,Interpreter Steward (3rd Class),0,36,Male,FALSE,Victualling
"MCCARTHY, Mr Frederick James",Crew,Southampton,Bedroom Steward (1st Class),0,38,Male,FALSE,Victualling
"MCCAWLEY, Mr Thomas W.",Crew,Belfast,Gymnasium Steward,0,36,Male,FALSE,Victualling
"MCELROY, Mr Hugh Walter",Crew,Southampton,Purser,0,37,Male,FALSE,Victualling
"MCGRADY, Mr James",Crew,Southampton,Saloon Steward,0,27,Male,FALSE,Victualling
"MCLAREN, Mrs Hypatia",Crew,Southampton,Stewardess,0,40,Female,TRUE,Victualling
"MCMICKEN, Mr Arthur",Crew,Belfast,Saloon Steward (1st class),0,23,Male,TRUE,Victualling
"MCMICKEN, Mr Benjamin Tucker",Crew,Belfast,Second Pantry Steward,0,21,Male,FALSE,Victualling
"MCMULLIN, Mr John Richard",Crew,Belfast,First class saloon steward,0,32,Male,FALSE,Victualling
"MCMURRAY, Mr William",Crew,Belfast,1st Class Bedroom Steward,0,43,Male,FALSE,Victualling
"MELLOR, Mr Arthur",Crew,Southampton,Saloon Steward,0,34,Male,FALSE,Victualling
"MIDDLETON, Mr Mark Victor",Crew,Southampton,Saloon Steward (2nd class),0,24,Male,FALSE,Victualling
"MILLS, Mr Christopher",Crew,Southampton,Butcher,0,51,Male,TRUE,Victualling
"MISHELLANY, Mr Abraham Mansoor",Crew,Belfast,Printer Steward,0,53,Male,FALSE,Victualling
"MOORE, Mr Alfred Ernest",Crew,Southampton,Saloon Steward,0,39,Male,FALSE,Victualling
"MORGAN (BIRD), Mr Charles Frederick",Crew,Southampton,Storekeeper (1st Class),0,42,Male,FALSE,Victualling
"MORRIS, Mr Frank Herbert",Crew,Belfast,Bathroom Steward (1st Class),0,28,Male,TRUE,Victualling
"MOSS, Mr William",Crew,Belfast,1st. Saloon Steward,0,34,Male,FALSE,Victualling
"MULLIN, Mr Thomas",Crew,Southampton,3rd Class Steward,0,20,Male,FALSE,Victualling
"NEAL, Mr Bentley Harold",Crew,Southampton,Baker,0,25,Male,TRUE,Victualling
"NICHOLLS, Mr Sidney",Crew,Southampton,Saloon Steward,0,39,Male,FALSE,Victualling
"NICHOLS, Mr A.D.",Crew,Southampton,Steward,0,34,Male,FALSE,Victualling
"NICHOLS, Mr Walter Henry",Crew,Southampton,Assistant Saloon Steward,0,35,Male,TRUE,Victualling
"O'CONNOR, Mr Thomas Peter",Crew,Belfast,1st Class Bedroom Steward,0,43,Male,FALSE,Victualling
"OLIVE, Mr Ernest Roskelly",Crew,Southampton,Clothes Presser Steward (1st class),0,26,Male,FALSE,Victualling
"ORPET, Mr Walter Hayward",Crew,Southampton,Saloon Steward,0,31,Male,FALSE,Victualling
"ORR, Mr J.",Crew,Southampton,Assistant Vegetable Cook,0,40,Male,FALSE,Victualling
"OSBORNE, Mr William Edward",Crew,Belfast,Saloon Steward,0,32,Male,FALSE,Victualling
"OWEN, Mr Lewis",Crew,Southampton,Assistant Saloon Steward,0,49,Male,FALSE,Victualling
"PACEY, Mr Reginald lvan",Crew,Southampton,Lift Steward,0,17,Male,FALSE,Victualling
"PAINTIN, Mr James Arthur",Crew,Southampton,Captain's Steward (Tiger),0,29,Male,FALSE,Victualling
"PARSONS, Mr Edward",Crew,Southampton,Chief Storekeeper (1st Class),0,37,Male,FALSE,Victualling
"PARSONS, Mr Richard Henry",Crew,Southampton,Saloon Steward (2nd class),0,18,Male,FALSE,Victualling
"PEARCE, Mr Alfred Emest",Crew,Southampton,Steward,0,24,Male,FALSE,Victualling
"PEARCEY, Mr Albert Victor",Crew,Southampton,Pantry Steward (3rd Class),0,25,Male,TRUE,Victualling
"PENNAL, Mr Thomas Frederick Cohen",Crew,Southampton,Bathroom Steward (1st Class),0,33,Male,FALSE,Victualling
"PENNY, Mr William Farr",Crew,Southampton,Assistant Saloon Steward (2nd Class),0,31,Male,FALSE,Victualling
"PENROSE, Mr John Poole",Crew,Belfast,Bedroom Steward (1st Class),0,49,Male,FALSE,Victualling
"PERKINS, Mr Laurence Alexander",Crew,Southampton,Telephone Operator Steward,0,22,Male,FALSE,Victualling
"PERREN, Mr William Charles",Crew,Southampton,Boots Steward (2nd class),0,47,Male,FALSE,Victualling
"PERRITON, Mr Hubert Prouse",Crew,Southampton,Saloon Steward (1st class),0,31,Male,FALSE,Victualling
"PETTY, Mr Edwin Henry",Crew,Southampton,Bedroom Steward (2nd class),0,25,Male,FALSE,Victualling
"PFROPPER, Mr Richard Paul Jozef",Crew,Southampton,Saloon Steward,0,30,Male,TRUE,Victualling
"PHILLIMORE, Mr Harold Charles William",Crew,Belfast,Saloon Steward (2nd class),0,23,Male,TRUE,Victualling
"PHILLIPS, Mr John George",Crew,Belfast,Telegraphist,0,25,Male,FALSE,Victualling
"PLATT, Mr Wilfred George",Crew,Southampton,Scullion,0,18,Male,FALSE,Victualling
"POOK, Mr Percy Robert",Crew,Southampton,Assistant pantry steward,0,34,Male,FALSE,Victualling
"PORT, Mr Frank",Crew,Southampton,Steward,0,22,Male,TRUE,Victualling
"PORTEUS, Mr Thomas Henry",Crew,Southampton,Butcher,0,32,Male,FALSE,Victualling
"PRENTICE, Mr Frank Winnold",Crew,Southampton,Storekeeper,0,23,Male,TRUE,Victualling
"PRICHARD, Mrs Alice Maud",Crew,Southampton,Stewardess,0,34,Female,TRUE,Victualling
"PRIDEAUX, Mr John Arthur (Jack)",Crew,Southampton,3rd Class Steward,0,23,Male,FALSE,Victualling
"PRIOR, Mr Harold John Arnold",Crew,Southampton,Steward (3rd Class),0,21,Male,TRUE,Victualling
"PROCTOR, Mr Charles",Crew,Belfast,Chef,0,45,Male,FALSE,Victualling
"PRYCE, Mr Charles William",Crew,Southampton,Saloon Steward (1st class),0,22,Male,FALSE,Victualling
"PUGH, Mr Alfred",Crew,Southampton,3rd Class Steward,0,20,Male,TRUE,Victualling
"PUZEY, Mr John Edward",Crew,Belfast,Saloon Steward (1st class),0,44,Male,FALSE,Victualling
"RANDALL, Mr Frank Henry",Crew,Southampton,Saloon Steward (2nd class),0,29,Male,FALSE,Victualling
"RANSOM, Mr James Augustus",Crew,Belfast,Saloon Steward (1st class),0,49,Male,FALSE,Victualling
"RATTENBURY, Mr William Henry",Crew,Belfast,Boots steward (1st class),0,37,Male,FALSE,Victualling
"RAY, Mr Frederick Dent",Crew,Belfast,Saloon Steward,0,32,Male,TRUE,Victualling
"REED, Mr Thomas Charles Prowse",Crew,Southampton,Bed Room Steward,0,54,Male,FALSE,Victualling
"REVELL, Mr William James Francis",Crew,Belfast,Saloon Steward (1st class),0,31,Male,FALSE,Victualling
"RICE, Mr John Reginald",Crew,Southampton,1st Class Clerk,0,25,Male,FALSE,Victualling
"RICE, Mr Percy",Crew,Southampton,3rd Class Steward,0,19,Male,FALSE,Victualling
"RICKS, Mr Cyril Gordon",Crew,Southampton,Storekeeper,0,23,Male,FALSE,Victualling
"RIDOUT, Mr Walter George",Crew,Southampton,Second Class Saloon Steward,0,29,Male,FALSE,Victualling
"RIMMER, Mr Gilbert",Crew,Southampton,Saloon Steward,0,28,Male,FALSE,Victualling
"ROBERTON, Mr George Edward",Crew,Southampton,Assistant Saloon Steward (2nd Class),0,19,Male,FALSE,Victualling
"ROBERTS, Mrs Mary Kezia",Crew,Southampton,Stewardess,0,41,Female,TRUE,Victualling
"ROBERTS, Mr Frank John",Crew,Belfast,Third Butcher,0,36,Male,FALSE,Victualling
"ROBERTS, Mr Hugh H.",Crew,Belfast,Bed Room Steward,0,40,Male,FALSE,Victualling
"ROBINSON, Mrs Annie",Crew,Southampton,Stewardess,0,40,Female,TRUE,Victualling
"ROBINSON, Mr James William",Crew,Southampton,Saloon Steward (1st class),0,30,Male,FALSE,Victualling
"ROGERS, Mr Edward James William",Crew,Southampton,Assistant Storekeeper,0,31,Male,FALSE,Victualling
"ROGERS, Mr Michael",Crew,Southampton,Saloon Steward,0,27,Male,FALSE,Victualling
"ROSS, Mr Horace Leopold",Crew,Southampton,Scullion,0,38,Male,TRUE,Victualling
"ROWE, Mr Edgar Maurice",Crew,Belfast,Saloon Steward (1st class),0,31,Male,FALSE,Victualling
"RULE, Mr Samuel James",Crew,Belfast,Bathroom Steward (1st Class),0,58,Male,TRUE,Victualling
"RUSSELL, Mr Boysie Richard",Crew,Southampton,Saloon Steward (2nd class),0,17,Male,FALSE,Victualling
"RYAN, Mr Thomas",Crew,Southampton,Steward,0,27,Male,FALSE,Victualling
"RYERSON, Mr William Edwy",Crew,Southampton,Saloon Steward (2nd class),0,33,Male,TRUE,Victualling
"SAMUEL, Mr Owen Wilmore",Crew,Southampton,Saloon Steward (2nd class),0,46,Male,FALSE,Victualling
"SAUNDERS, Mr D. E.",Crew,Southampton,Saloon Steward,0,26,Male,FALSE,Victualling
"SAVAGE, Mr Charles Joseph",Crew,Southampton,Steward,0,23,Male,TRUE,Victualling
"SCOTT, Mr John",Crew,Southampton,Assistant boots steward (1st Class),0,19,Male,FALSE,Victualling
"SCOVELL, Mr Robert",Crew,Southampton,Saloon Steward (2nd class),0,54,Male,FALSE,Victualling
"SEDUNARY, Mr Samuel Francis",Crew,Southampton,Second third class steward,0,25,Male,FALSE,Victualling
"SEWARD, Mr Wilfred Deable",Crew,Southampton,Chief Pantry Steward (2nd Class),0,25,Male,TRUE,Victualling
"SHAW, Mr Henry",Crew,Southampton,Kitchen Porter,0,39,Male,FALSE,Victualling
"SHEA, Mr John Joseph",Crew,Belfast,Saloon Steward (1st class),0,39,Male,FALSE,Victualling
"SIEBERT, Mr Sidney Conrad",Crew,Belfast,Bed Room Steward,0,29,Male,FALSE,Victualling
"SIMMONS, Mr Andrew George James",Crew,Southampton,Scullion,0,31,Male,TRUE,Victualling
"SIMMONS, Mr Frederick Charles",Crew,Southampton,Saloon Steward,0,24,Male,FALSE,Victualling
"SIMMONS, Mr William Simon C.",Crew,Southampton,Passage Cook,0,35,Male,FALSE,Victualling
"SIVIER, Mr William",Crew,Southampton,Steward (3rd Class),0,23,Male,FALSE,Victualling
"SKINNER, Mr Edward",Crew,Belfast,Saloon Steward (1st class),0,33,Male,FALSE,Victualling
"SLIGHT, Mr Harry John",Crew,Southampton,3rd Class Steward,0,33,Male,FALSE,Victualling
"SLIGHT, Mr William Henry James",Crew,Belfast,Larder Cook,0,36,Male,FALSE,Victualling
"SLOAN, Miss Mary",Crew,Southampton,Stewardess,0,28,Female,TRUE,Victualling
"SLOCOMBE, Mrs Maude Louise",Crew,Southampton,Turkish Bath Stewardess,0,30,Female,TRUE,Victualling
"SMILLIE, Mr John",Crew,Belfast,Saloon Steward,0,29,Male,FALSE,Victualling
"SMITH, Mr Charles",Crew,Southampton,Kitchen Porter,0,38,Male,FALSE,Victualling
"SMITH, Mr Charles Edwin",Crew,Southampton,2nd Class Bedroom Steward,0,38,Male,FALSE,Victualling
"SMITH, Mr F.",Crew,Belfast,Assistant Pantryman Steward,0,20,Male,FALSE,Victualling
"SMITH, Mr James William",Crew,Southampton,Assistant baker,0,24,Male,FALSE,Victualling
"SMITH, Mr John Richard Jago",Crew,Southampton,Postal Clerk / Postman,0,35,Male,FALSE,Victualling
"SMITH, Miss Katherine Elizabeth",Crew,Southampton,Stewardess,0,44,Female,TRUE,Victualling
"SMITH, Mr Reginald George",Crew,Southampton,Saloon Steward (1st class),0,32,Male,FALSE,Victualling
"SNAPE, Mrs Lucy Violet",Crew,Southampton,Stewardess,0,22,Female,FALSE,Victualling
"STAGG, Mr John Henry",Crew,Southampton,Saloon Steward,0,38,Male,FALSE,Victualling
"STAP, Miss Sarah Agnes",Crew,Southampton,Stewardess,0,47,Female,TRUE,Victualling
"STEBBINGS, Mr Sydney Frederick",Crew,Belfast,Chief Boots Steward (1st Class),0,35,Male,FALSE,Victualling
"STEWART, Mr John",Crew,Belfast,Verandah Steward,0,27,Male,TRUE,Victualling
"STONE, Mr Edmund",Crew,Southampton,1st Class Bedroom Steward,0,33,Male,FALSE,Victualling
"STONE, Mr Edward Thomas",Crew,Southampton,Bedroom Steward (2nd class),0,29,Male,FALSE,Victualling
"STROUD, Mr Edward Alfred Orlando",Crew,Southampton,Saloon Steward (2nd class),0,19,Male,FALSE,Victualling
"STROUD, Mr Harry John",Crew,Southampton,Saloon Steward,0,35,Male,FALSE,Victualling
"STRUGNELL, Mr John Herbert",Crew,Belfast,Saloon Steward (1st class),0,34,Male,FALSE,Victualling
"STUBBINGS, Mr Harry Robert",Crew,Belfast,2nd. Class Cook,0,31,Male,FALSE,Victualling
"SWAN, Mr William",Crew,Belfast,1st Class Bedroom Steward,0,46,Male,FALSE,Victualling
"SYMONDS, Mr John Crane",Crew,Belfast,Saloon Steward,0,44,Male,FALSE,Victualling
"TALBOT, Mr George Frederick Charles",Crew,Southampton,Steward,0,20,Male,FALSE,Victualling
"TAYLOR, Mr Bernard Cuthbert",Crew,Southampton,3rd Class Steward,0,22,Male,FALSE,Victualling
"TAYLOR, Mr Leonard",Crew,Southampton,Turkish Bath Attendant,0,23,Male,FALSE,Victualling
"TAYLOR, Mr William John",Crew,Southampton,Saloon Steward (1st class),0,30,Male,FALSE,Victualling
"TERRELL, Mr Frank",Crew,Southampton,Assistant Saloon Steward,0,27,Male,TRUE,Victualling
"TEUTON, Mr Thomas Moore",Crew,Southampton,Saloon Steward,0,32,Male,FALSE,Victualling
"THALER, Mr Montague Donald",Crew,Southampton,Steward (3rd Class),0,17,Female,FALSE,Victualling
"THEISSINGER, Mr Alfred",Crew,Southampton,Bed Room Steward,0,46,Male,TRUE,Victualling
"THOMAS, Mr Benjamin James",Crew,Belfast,Saloon Steward,0,30,Male,TRUE,Victualling
"THOMAS, Mr Albert Charles",Crew,Southampton,Saloon Steward,0,23,Male,TRUE,Victualling
"THOMPSON, Mr Herbert Henry",Crew,Belfast,2nd (Assistant) Storekeeper,0,25,Male,FALSE,Victualling
"THORLEY, Mr William",Crew,Southampton,Cook,0,39,Male,FALSE,Victualling
"THORN, Mr Harry",Crew,Southampton,Assistant Ship's Cook,0,25,Male,FALSE,Victualling
"TOMS, Mr Fred",Crew,Belfast,Saloon Steward,0,29,Male,TRUE,Victualling
"TOPP, Mr Thomas",Crew,Southampton,2nd Butcher,0,28,Male,FALSE,Victualling
"TOSHACK, Mr James Adamson",Crew,Southampton,Saloon Steward (1st class),0,30,Male,FALSE,Victualling
"TURNER, Mr George Frederick",Crew,Southampton,Stenographer,0,32,Male,FALSE,Victualling
"TURNER, Mr Leopold Olerenshaw",Crew,Belfast,Saloon Steward (1st class),0,28,Male,FALSE,Victualling
"VEAL, Mr Thomas Henry Edom",Crew,Southampton,Saloon Steward (1st class),0,38,Male,FALSE,Victualling
"WAKE, Mr Percy",Crew,Southampton,Assistant baker,0,37,Male,FALSE,Victualling
"WALLIS, Mrs Catherine Jane",Crew,Southampton,Matron,0,35,Female,FALSE,Victualling
"WALPOLE, Mr James",Crew,Belfast,Chief Pantryman Steward,0,48,Male,FALSE,Victualling
"WALSH, Miss Catherine",Crew,Southampton,Stewardess,0,32,Female,FALSE,Victualling
"WARD, Mr Edward",Crew,Belfast,Bed Room Steward,0,34,Male,FALSE,Victualling
"WARD, Mr Percy Thomas",Crew,Belfast,Bedroom Steward (1st Class),0,38,Male,FALSE,Victualling
"WARD, Mr William",Crew,Southampton,Saloon Steward,0,36,Male,TRUE,Victualling
"WAREHAM, Mr Robert Arthur",Crew,Belfast,Bed Room Steward,0,37,Male,FALSE,Victualling
"WARWICK, Mr Tom",Crew,Southampton,Saloon Steward,0,25,Male,FALSE,Victualling
"WATSON, Mr William Albert",Crew,Southampton,Bell Boy,0,14,Male,FALSE,Victualling
"WEATHERSTON, Mr Thomas Herbert",Crew,Belfast,Saloon Steward (1st class),0,24,Male,FALSE,Victualling
"WEBB, Mr Brook Holding",Crew,Belfast,Smoke Room Steward (1st class),0,50,Male,FALSE,Victualling
"WEIKMAN, Mr Augustus Henry",Crew,Southampton,Barber,0,52,Male,TRUE,Victualling
"WELCH, Mr William Harold",Crew,Southampton,Cook,0,23,Male,FALSE,Victualling
"WHEAT, Mr Joseph Thomas",Crew,Belfast,Assistant Second Steward,0,30,Male,TRUE,Victualling
"WHEELTON, Mr Edneser Edward",Crew,Belfast,Saloon Steward (1st class),0,29,Male,TRUE,Victualling
"WHITE, Mr Arthur",Crew,Southampton,Assistant Barber (1st Class),0,37,Male,FALSE,Victualling
"WHITE, Mr Edward Joseph",Crew,Southampton,Glory hole steward (3rd class),0,27,Male,FALSE,Victualling
"WHITE, Mr Leonard Lisle Oliver",Crew,Belfast,Saloon Steward,0,31,Male,FALSE,Victualling
"WHITELEY, Mr Thomas Arthur",Crew,Southampton,Saloon Steward,0,18,Male,TRUE,Victualling
"WHITFORD, Mr Alfred Henry",Crew,Southampton,Saloon Steward,0,39,Male,FALSE,Victualling
"WIDGERY, Mr James George",Crew,Southampton,Bath Steward,0,37,Male,TRUE,Victualling
"WILLIAMS, Mr Arthur John",Crew,Southampton,Storekeeper (1st Class),0,42,Male,FALSE,Victualling
"WILLIAMS, Mr Walter John",Crew,Southampton,Saloon Steward (2nd class),0,28,Male,TRUE,Victualling
"WILLIAMSON, Mr James Bertram",Crew,Southampton,Postal Clerk / Postman,0,35,Male,FALSE,Victualling
"WILLIS, Mr William",Crew,Southampton,3rd Class Packer Steward,0,46,Male,FALSE,Victualling
"WILLSHER, Mr William Aubrey",Crew,Southampton,Butcher,0,33,Male,FALSE,Victualling
"WINDEBANK, Mr Alfred Edgar",Crew,Southampton,Cook,0,38,Male,TRUE,Victualling
"WINSER, Mr Rowland",Crew,Southampton,Steward,0,33,Male,FALSE,Victualling
"WITTER, Mr James William Cheetham",Crew,Southampton,Smoke Room Steward (2nd Class),0,31,Male,TRUE,Victualling
"WITTMAN, Mr Henry",Crew,Southampton,Bathroom Steward (1st Class),0,38,Male,FALSE,Victualling
"WOOD, Mr James Thomas",Crew,Southampton,Assistant Saloon Steward,0,40,Male,FALSE,Victualling
"WOODY, Mr Oscar Scott",Crew,Southampton,Postal Clerk / Postman,0,44,Male,FALSE,Victualling
"WORMALD, Mr Henry Frederick Charles",Crew,Southampton,Saloon Steward,0,44,Male,FALSE,Victualling
"WRAPSON, Mr Frederick Bernard",Crew,Belfast,Assistant Pantryman Steward,0,18,Male,FALSE,Victualling
"WRIGHT, Mr Frederick",Crew,Southampton,Squash racquet court attendant,0,24,Male,FALSE,Victualling
"WRIGHT, Mr William",Crew,Southampton,Glory Hole Steward,0,40,Male,TRUE,Victualling
"YEARSLEY, Mr Harry",Crew,Southampton,First class saloon steward,0,40,Male,TRUE,Victualling
"ALLARIA, Sig. Battista Antonio",Crew,Southampton,Assistant Waiter,0,22,Male,FALSE,Restaurant
"ASPESLAGH, Mr Georges",Crew,Southampton,Assistant Plateman,0,26,Male,FALSE,Restaurant
"BANFI, Sig. Ugo",Crew,Southampton,Waiter,0,24,Male,FALSE,Restaurant
"BASILICO, Sig. Giovanni",Crew,Southampton,Waiter,0,27,Male,FALSE,Restaurant
"BAZZI, Sig. Narciso",Crew,Southampton,Waiter,0,33,Male,FALSE,Restaurant
"BERNARDI, Sig. Battista",Crew,Southampton,Assistant Waiter,0,22,Male,FALSE,Restaurant
"BEUX, Mr David",Crew,Southampton,Assistant Waiter,0,26,Male,FALSE,Restaurant
"BIETRIX, Mr George Baptiste",Crew,Southampton,Cook,0,28,Male,FALSE,Restaurant
"BLUMET, Mr Jean Baptiste",Crew,Southampton,Pantryman,0,26,Male,FALSE,Restaurant
"BOCHET, Mr Pierre Giuseppe",Crew,Southampton,Waiter,0,25,Male,FALSE,Restaurant
"BOLHUIS, Mr Hendrik",Crew,Southampton,Larder Cook,0,27,Male,FALSE,Restaurant
"BOWKER, Miss Ruth Harwood",Crew,Southampton,Cashier,0,31,Female,TRUE,Restaurant
"CASALI, Sig. Giulio",Crew,Southampton,Waiter,0,32,Male,FALSE,Restaurant
"CHABOISSON, Mr Adrien Finnin",Crew,Southampton,Roast Cook,0,25,Male,FALSE,Restaurant
"CORNAIRE, Mr Marcel Raymond André",Crew,Southampton,Assistant Roast Cook,0,19,Male,FALSE,Restaurant
"COUTIN, Mr Auguste Louis",Crew,Southampton,Entreý Cook,0,28,Male,FALSE,Restaurant
"CROVELLA, Sig. Luigi",Crew,Southampton,Assistant Waiter,0,17,Male,FALSE,Restaurant
"DE MARSICO, Sig. Govanni",Crew,Southampton,Assistant Waiter,0,20,Male,FALSE,Restaurant
"DEBREUCQ, Mr Maurice Emile Victor",Crew,Southampton,Assistant Waiter,0,18,Male,FALSE,Restaurant
"DESVERNINE, Mr Louis Gabriel",Crew,Southampton,Assistant Pastry Cook,0,20,Male,FALSE,Restaurant
"DONATI, Sig. Italo Francesco",Crew,Southampton,Assistant Waiter,0,17,Male,FALSE,Restaurant
"DORNIER, Mr Louis Auguste",Crew,Southampton,Assistant Fish Cook,0,20,Male,FALSE,Restaurant
"FEY, Sig. Carlo",Crew,Southampton,Scullion,0,30,Male,FALSE,Restaurant
"FIORAVANTE, Sig. Giuseppe Bertoldo",Crew,Southampton,Assistant Scullion,0,23,Male,FALSE,Restaurant
"GATTI, Sig. Gaspare Antonio Pietro",Crew,Southampton,à la Carte Restaurant Manager,0,37,Male,FALSE,Restaurant
"GILARDINO, Sig. Vincenzo Pio",Crew,Southampton,Waiter,0,31,Male,FALSE,Restaurant
"GROSCLAUDE, Mr Gérald",Crew,Southampton,Waiter,0,24,Male,FALSE,Restaurant
"JAILLET, Mr Henri Marie",Crew,Southampton,Pastry Cook (Restaurant),0,38,Male,FALSE,Restaurant
"JANIN, Mr Claude Marie",Crew,Southampton,Soup Cook,0,29,Male,FALSE,Restaurant
"JEFFERY, Mr William Alfred",Crew,Southampton,A la carte restaurant controller,0,28,Male,FALSE,Restaurant
"JOUANNAULT, Mr Georges Jules",Crew,Southampton,Assistant Sauce Cook,0,24,Male,FALSE,Restaurant
"MARTIN, Miss Mabel Elvina",Crew,Southampton,Cashier,0,20,Female,TRUE,Restaurant
"MATTMANN, Sig. Adolf",Crew,Southampton,Ice Man,0,20,Male,FALSE,Restaurant
"MAUGE, Mr Paul Achille Maurice Germain",Crew,Southampton,Kitchen Clerk,0,25,Male,TRUE,Restaurant
"MONRóS, Sr. Joan Javier",Crew,Southampton,Assistant Waiter,0,20,Male,FALSE,Restaurant
