Suburb,Type,Price,Result,Seller,Date,Bedroom,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Latitude,Longtitude,RegionName
Watsonia,House,900000,Sold Prior,Nelson,19/08/2017,4,1,1,670,1960,Banyule City Council,-37.71209,145.0757,NORTHERN METROPOLITAN
Watsonia,House,650000,Passed In,Morrison,26/08/2017,2,1,1,210,2006,Banyule City Council,-37.70657,145.07878,NORTHERN METROPOLITAN
Watsonia,House,1035000,Sold,Ray,7/10/2017,3,2,2,664,1952,Banyule City Council,-37.70595,145.08493,NORTHERN METROPOLITAN
Watsonia,House,1000000,Sold,Nelson,21/10/2017,4,2,2,577,1960,Banyule City Council,-37.70864,145.08328,NORTHERN METROPOLITAN
Watsonia,House,850000,Passed In,Darren,9/12/2017,3,1,0,602,1960,Banyule City Council,-37.70508,145.08563,NORTHERN METROPOLITAN
Watsonia,House,741000,Sold,Barry Plant,24/02/2018,3,1,2,590,1960,Banyule City Council,-37.70858,145.07745,NORTHERN METROPOLITAN
Watsonia North,House,710000,Sold,Barry Plant,27/05/2017,4,1,3,541,1960,Banyule City Council,-37.69778,145.08516,NORTHERN METROPOLITAN
Watsonia North,House,655000,Sold Prior,Barry Plant,3/06/2017,3,2,1,253,2005,Banyule City Council,-37.7004,145.09033,NORTHERN METROPOLITAN
Watsonia North,House,710000,Sold,Ray,22/07/2017,3,1,2,600,1974,Banyule City Council,-37.69872,145.08743,NORTHERN METROPOLITAN
Watsonia North,House,806000,Sold,Barry Plant,7/10/2017,4,2,2,534,1990,Banyule City Council,-37.69368,145.08811,NORTHERN METROPOLITAN
Watsonia North,House,1405000,Sold,Jellis,21/10/2017,4,2,5,975,1980,Banyule City Council,-37.70214,145.08703,NORTHERN METROPOLITAN
Watsonia North,House,700000,Sold Prior,Barry Plant,6/01/2018,3,1,1,402,1970,Banyule City Council,-37.70194,145.08901,NORTHERN METROPOLITAN
Watsonia North,House,650000,Passed In,Darren,24/02/2018,3,1,4,585,1970,Banyule City Council,-37.69884,145.09028,NORTHERN METROPOLITAN
Watsonia North,House,952000,Sold,Jellis,3/03/2018,4,2,2,663,1960,Banyule City Council,-37.69697,145.09058,NORTHERN METROPOLITAN
Werribee,House,570000,Sold,YPA,27/05/2017,3,1,2,660,1960,Wyndham City Council,-37.90908,144.65774,WESTERN METROPOLITAN
Werribee,House,467000,Sold,hockingstuart,3/06/2017,3,2,1,268,2008,Wyndham City Council,-37.89347,144.66679,WESTERN METROPOLITAN
Werribee,House,830000,Sold Prior,YPA,17/06/2017,3,2,2,1025,1970,Wyndham City Council,-37.90188,144.65138,WESTERN METROPOLITAN
Werribee,House,510000,Sold,Ray,1/07/2017,3,2,2,658,1984,Wyndham City Council,-37.88688,144.67244,WESTERN METROPOLITAN
Werribee,House,514000,Sold,Sweeney,8/07/2017,4,2,2,639,2000,Wyndham City Council,-37.8723,144.661,WESTERN METROPOLITAN
Werribee,House,529000,Sold,YPA,8/07/2017,3,2,2,847,1980,Wyndham City Council,-37.88421,144.67869,WESTERN METROPOLITAN
Werribee,House,484000,Sold,hockingstuart,8/07/2017,3,1,0,531,1960,Wyndham City Council,-37.88996,144.65526,WESTERN METROPOLITAN
Werribee,House,505000,Sold Prior,Greg,15/07/2017,3,2,4,557,1987,Wyndham City Council,-37.87975,144.66459,WESTERN METROPOLITAN
Werribee,House,335000,Sold,Greg,15/07/2017,2,1,1,190,1980,Wyndham City Council,-37.90423,144.67008,WESTERN METROPOLITAN
Werribee,House,383000,Sold,Greg,22/07/2017,3,1,2,548,1960,Wyndham City Council,-37.8889,144.65744,WESTERN METROPOLITAN
Werribee,House,463000,Sold,hockingstuart,22/07/2017,4,2,2,358,2012,Wyndham City Council,-37.91807,144.63816,WESTERN METROPOLITAN
Werribee,House,412500,Sold,YPA,22/07/2017,3,1,1,583,1980,Wyndham City Council,-37.88702,144.66101,WESTERN METROPOLITAN
Werribee,House,452000,Sold Prior,Biggin,22/07/2017,3,1,3,567,1980,Wyndham City Council,-37.88666,144.66149,WESTERN METROPOLITAN
Werribee,House,665000,Sold,hockingstuart,22/07/2017,4,2,2,520,2014,Wyndham City Council,-37.91859,144.64143,WESTERN METROPOLITAN
Werribee,House,485000,Sold Prior,Reliance,22/07/2017,3,1,1,633,1960,Wyndham City Council,-37.89444,144.65591,WESTERN METROPOLITAN
Werribee,House,510000,Sold Prior,YPA,22/07/2017,4,2,1,531,2003,Wyndham City Council,-37.89556,144.64268,WESTERN METROPOLITAN
Werribee,House,645000,Passed In,hockingstuart,29/07/2017,4,2,2,555,2002,Wyndham City Council,-37.89359,144.66911,WESTERN METROPOLITAN
Werribee,House,482500,Sold,YPA,29/07/2017,4,2,0,533,1980,Wyndham City Council,-37.89337,144.64003,WESTERN METROPOLITAN
Werribee,Unit,394000,Passed In,hockingstuart,29/07/2017,3,2,4,287,2013,Wyndham City Council,-37.87895,144.6707,WESTERN METROPOLITAN
Werribee,House,455000,Sold,Ray,12/08/2017,4,1,4,534,1983,Wyndham City Council,-37.88496,144.66332,WESTERN METROPOLITAN
Werribee,House,455000,Sold,YPA,12/08/2017,3,1,1,610,1980,Wyndham City Council,-37.88632,144.67582,WESTERN METROPOLITAN
Werribee,House,490000,Sold,hockingstuart,19/08/2017,3,2,2,536,1990,Wyndham City Council,-37.90419,144.63761,WESTERN METROPOLITAN
Werribee,House,412700,Sold,hockingstuart,19/08/2017,3,1,1,299,2005,Wyndham City Council,-37.89513,144.64056,WESTERN METROPOLITAN
Werribee,House,635000,Sold,hockingstuart,26/08/2017,4,2,1,662,1980,Wyndham City Council,-37.89327,144.64789,WESTERN METROPOLITAN
Werribee,House,630000,Sold,hockingstuart,3/09/2017,4,2,2,720,2001,Wyndham City Council,-37.87215,144.65608,WESTERN METROPOLITAN
Werribee,House,621000,Sold,hockingstuart,9/09/2017,4,2,2,556,2001,Wyndham City Council,-37.89463,144.66857,WESTERN METROPOLITAN
Werribee,House,470000,Sold,Reliance,16/09/2017,3,1,2,640,1985,Wyndham City Council,-37.88537,144.65337,WESTERN METROPOLITAN
Werribee,House,515000,Sold Prior,YPA,16/09/2017,3,2,1,251,2012,Wyndham City Council,-37.90918,144.68325,WESTERN METROPOLITAN
Werribee,House,603500,Sold Prior,YPA,16/09/2017,4,2,4,650,1994,Wyndham City Council,-37.90336,144.67918,WESTERN METROPOLITAN
Werribee,House,515000,Sold,hockingstuart,23/09/2017,3,2,1,517,1985,Wyndham City Council,-37.89423,144.64131,WESTERN METROPOLITAN
Werribee,House,550000,Sold,Ray,7/10/2017,3,2,2,580,1980,Wyndham City Council,-37.90136,144.66925,WESTERN METROPOLITAN
Werribee,House,510000,Sold,hockingstuart,14/10/2017,3,1,1,538,1962,Wyndham City Council,-37.8915,144.65569,WESTERN METROPOLITAN
Werribee,House,490000,Sold Prior,Sweeney,21/10/2017,3,2,0,530,1992,Wyndham City Council,-37.8917,144.63972,WESTERN METROPOLITAN
Werribee,House,470000,Sold Prior,Greg,21/10/2017,3,2,2,568,1987,Wyndham City Council,-37.88173,144.66524,WESTERN METROPOLITAN
Werribee,House,558000,Sold,Ray,21/10/2017,3,1,2,693,1988,Wyndham City Council,-37.8833,144.66801,WESTERN METROPOLITAN
Werribee,House,568750,Sold,Greg,21/10/2017,4,2,3,720,1985,Wyndham City Council,-37.88823,144.64691,WESTERN METROPOLITAN
Werribee,House,490500,Sold,Barry Plant,11/11/2017,4,2,2,378,2000,Wyndham City Council,-37.8814,144.672,WESTERN METROPOLITAN
Werribee,House,545000,Sold Prior,YPA,11/11/2017,3,1,2,768,1975,Wyndham City Council,-37.8956,144.6588,WESTERN METROPOLITAN
Werribee,House,547000,Sold,FN,11/11/2017,2,1,1,670,1950,Wyndham City Council,-37.8949,144.6626,WESTERN METROPOLITAN
Werribee,House,931000,Sold,YPA,25/11/2017,3,1,2,733,1960,Wyndham City Council,-37.8978,144.6608,WESTERN METROPOLITAN
Werribee,House,430000,Sold Prior,Barry Plant,25/11/2017,3,1,0,542,1980,Wyndham City Council,-37.8814,144.6621,WESTERN METROPOLITAN
Werribee,House,620000,Sold Prior,Barry Plant,9/12/2017,4,2,2,630,1995,Wyndham City Council,-37.8786,144.65481,WESTERN METROPOLITAN
Werribee,House,627500,Sold,Barry Plant,9/12/2017,3,3,2,726,1985,Wyndham City Council,-37.9009,144.67386,WESTERN METROPOLITAN
Werribee,House,880000,Sold,Ray,9/12/2017,3,2,2,843,1987,Wyndham City Council,-37.90721,144.65636,WESTERN METROPOLITAN
Werribee,House,420000,Sold,Barry Plant,6/01/2018,3,2,2,341,1995,Wyndham City Council,-37.88098,144.65754,WESTERN METROPOLITAN
Werribee,House,501000,Sold,Barry Plant,6/01/2018,3,1,2,454,1992,Wyndham City Council,-37.87912,144.66331,WESTERN METROPOLITAN
Werribee,House,470000,Passed In,YPA,10/02/2018,3,1,2,560,1975,Wyndham City Council,-37.91492,144.66867,WESTERN METROPOLITAN
Werribee,House,660000,Sold,hockingstuart,17/02/2018,4,2,2,390,2017,Wyndham City Council,-37.90335,144.61119,WESTERN METROPOLITAN
Werribee,House,495000,Passed In,Barry Plant,17/02/2018,3,1,2,600,1960,Wyndham City Council,-37.90691,144.64409,WESTERN METROPOLITAN
Werribee,House,720000,Passed In,Ray,17/02/2018,4,2,3,1000,1990,Wyndham City Council,-37.91212,144.63242,WESTERN METROPOLITAN
Werribee,House,680000,Sold Prior,Greg,24/02/2018,4,2,2,634,2003,Wyndham City Council,-37.8917,144.66725,WESTERN METROPOLITAN
Werribee,House,640000,Sold,Ray,24/02/2018,5,2,4,580,1970,Wyndham City Council,-37.90145,144.66978,WESTERN METROPOLITAN
Werribee,House,470000,Passed In,Barry Plant,3/03/2018,3,1,1,533,1982,Wyndham City Council,-37.88596,144.65964,WESTERN METROPOLITAN
Werribee,House,545000,Sold,YPA,3/03/2018,3,1,2,531,1975,Wyndham City Council,-37.90315,144.67115,WESTERN METROPOLITAN
Werribee,House,454000,Sold Prior,Greg,3/03/2018,3,1,2,543,1982,Wyndham City Council,-37.88507,144.67787,WESTERN METROPOLITAN
Werribee,House,491500,Sold,Ray,17/03/2018,3,1,2,514,1980,Wyndham City Council,-37.88318,144.66005,WESTERN METROPOLITAN
Werribee,House,580000,Sold,Purplebricks,17/03/2018,4,2,2,451,2000,Wyndham City Council,-37.90813,144.63034,WESTERN METROPOLITAN
Werribee,House,430000,Sold Prior,Greg,17/03/2018,3,1,2,302,1995,Wyndham City Council,-37.88006,144.65671,WESTERN METROPOLITAN
West Footscray,House,1415000,Passed In,Biggin,4/02/2016,3,1,6,970,1955,Maribyrnong City Council,-37.7958,144.8645,WESTERN METROPOLITAN
West Footscray,House,850000,Sold,Sweeney,22/05/2016,2,1,2,462,1960,Maribyrnong City Council,-37.8009,144.8653,WESTERN METROPOLITAN
West Footscray,House,850000,Sold,Sweeney,4/06/2016,4,2,2,497,1980,Maribyrnong City Council,-37.7903,144.8639,WESTERN METROPOLITAN
West Footscray,House,805000,Sold,Jas,27/06/2016,3,1,3,372,1920,Maribyrnong City Council,-37.796,144.8728,WESTERN METROPOLITAN
West Footscray,House,1151500,Sold Prior,Sweeney,26/07/2016,4,1,2,536,1925,Maribyrnong City Council,-37.7978,144.8743,WESTERN METROPOLITAN
West Footscray,House,860000,Sold,Biggin,26/07/2016,3,1,2,501,1960,Maribyrnong City Council,-37.7912,144.868,WESTERN METROPOLITAN
West Footscray,House,878000,Sold,Village,30/07/2016,3,1,1,397,1960,Maribyrnong City Council,-37.7901,144.8682,WESTERN METROPOLITAN
West Footscray,House,756000,Sold,Brad,13/08/2016,3,1,1,353,1925,Maribyrnong City Council,-37.7915,144.8733,WESTERN METROPOLITAN
West Footscray,Unit,420000,Passed In,Greg,28/08/2016,2,1,1,781,2013,Maribyrnong City Council,-37.8079,144.8684,WESTERN METROPOLITAN
West Footscray,House,415000,Sold,Sweeney,10/09/2016,2,1,1,80,1980,Maribyrnong City Council,-37.806,144.8674,WESTERN METROPOLITAN
West Footscray,House,723000,Sold,Village,10/09/2016,3,1,2,302,1938,Maribyrnong City Council,-37.8066,144.8666,WESTERN METROPOLITAN
West Footscray,House,830000,Sold,Sweeney,17/09/2016,2,1,2,426,1930,Maribyrnong City Council,-37.7919,144.8793,WESTERN METROPOLITAN
West Footscray,House,900000,Sold,Jas,24/09/2016,3,2,3,446,2006,Maribyrnong City Council,-37.7923,144.8814,WESTERN METROPOLITAN
West Footscray,House,770000,Sold,Village,24/09/2016,3,1,1,267,1940,Maribyrnong City Council,-37.8021,144.8629,WESTERN METROPOLITAN
West Footscray,House,360000,Sold,Sweeney,8/10/2016,2,1,1,92,1970,Maribyrnong City Council,-37.8095,144.869,WESTERN METROPOLITAN
West Footscray,Townhouse,620000,Sold,Nelson,15/10/2016,3,1,2,255,2001,Maribyrnong City Council,-37.8038,144.8679,WESTERN METROPOLITAN
West Footscray,House,875000,Sold Prior,Sweeney,15/10/2016,3,2,3,336,1910,Maribyrnong City Council,-37.7995,144.8794,WESTERN METROPOLITAN
West Footscray,House,820000,Sold,Sweeney,12/11/2016,3,1,3,440,1950,Maribyrnong City Council,-37.7937,144.8732,WESTERN METROPOLITAN
West Footscray,House,913000,Sold,hockingstuart,19/11/2016,3,1,3,448,1925,Maribyrnong City Council,-37.7911,144.8821,WESTERN METROPOLITAN
West Footscray,House,935000,Sold,Sweeney,27/11/2016,3,2,3,466,1940,Maribyrnong City Council,-37.8019,144.8663,WESTERN METROPOLITAN
West Footscray,House,830000,Sold Prior,Purplebricks,27/11/2016,4,2,1,665,1960,Maribyrnong City Council,-37.8107,144.8666,WESTERN METROPOLITAN
West Footscray,House,912500,Sold,Village,3/12/2016,2,1,1,444,1940,Maribyrnong City Council,-37.7933,144.876,WESTERN METROPOLITAN
West Footscray,House,1074000,Sold,Village,3/12/2016,3,2,2,355,1950,Maribyrnong City Council,-37.7914,144.8742,WESTERN METROPOLITAN
West Footscray,House,967000,Sold,Jas,10/12/2016,3,1,2,347,1925,Maribyrnong City Council,-37.8067,144.8761,WESTERN METROPOLITAN
West Footscray,House,840000,Sold,Brad,10/12/2016,3,1,1,442,1950,Maribyrnong City Council,-37.7914,144.8812,WESTERN METROPOLITAN
West Footscray,House,910000,Sold,Biggin,11/02/2017,3,1,1,412,1980,Maribyrnong City Council,-37.7941,144.881,WESTERN METROPOLITAN
West Footscray,House,1575000,Sold,Sweeney,25/02/2017,3,1,4,1000,1930,Maribyrnong City Council,-37.7936,144.8639,WESTERN METROPOLITAN
West Footscray,Unit,288000,Sold Prior,Sweeney,25/02/2017,1,1,1,628,1970,Maribyrnong City Council,-37.7993,144.8794,WESTERN METROPOLITAN
West Footscray,House,710000,Passed In,Sweeney,4/03/2017,4,1,1,255,1920,Maribyrnong City Council,-37.7906,144.8687,WESTERN METROPOLITAN
West Footscray,House,837000,Sold,Sweeney,4/03/2017,4,2,3,390,1950,Maribyrnong City Council,-37.7926,144.8639,WESTERN METROPOLITAN
West Footscray,Unit,545000,Sold Prior,Biggin,18/03/2017,2,1,1,154,2005,Maribyrnong City Council,-37.8004,144.8647,WESTERN METROPOLITAN
West Footscray,Unit,580000,Sold Prior,Jas,8/04/2017,2,1,0,183,1930,Maribyrnong City Council,-37.7968,144.8708,WESTERN METROPOLITAN
West Footscray,House,650000,Passed In,Sweeney,8/04/2017,2,1,1,452,1950,Maribyrnong City Council,-37.804,144.8772,WESTERN METROPOLITAN
West Footscray,House,970000,Passed In,Biggin,8/04/2017,4,1,2,528,1940,Maribyrnong City Council,-37.7969,144.8647,WESTERN METROPOLITAN
West Footscray,House,1325000,Sold,hockingstuart,8/04/2017,4,2,4,525,1930,Maribyrnong City Council,-37.7994,144.8763,WESTERN METROPOLITAN
West Footscray,House,935000,Sold,Jas,22/04/2017,3,1,2,325,1925,Maribyrnong City Council,-37.7922,144.8818,WESTERN METROPOLITAN
West Footscray,House,1435000,Sold,Village,6/05/2017,4,2,2,523,1915,Maribyrnong City Council,-37.798,144.8728,WESTERN METROPOLITAN
West Footscray,House,502000,Sold,Sweeney,6/05/2017,2,1,1,2701,2011,Maribyrnong City Council,-37.8109,144.8684,WESTERN METROPOLITAN
West Footscray,Unit,266000,Sold,Sweeney,20/05/2017,2,1,1,1059,1970,Maribyrnong City Council,-37.8062,144.8665,WESTERN METROPOLITAN
West Footscray,House,888000,Passed In,Sweeney,20/05/2017,2,1,2,401,1945,Maribyrnong City Council,-37.7903,144.8703,WESTERN METROPOLITAN
West Footscray,Unit,597000,Sold Prior,Jas,27/05/2017,3,1,1,126,1995,Maribyrnong City Council,-37.80962,144.86877,WESTERN METROPOLITAN
West Footscray,House,1155000,Passed In,Village,3/06/2017,3,2,1,342,1920,Maribyrnong City Council,-37.79369,144.87511,WESTERN METROPOLITAN
West Footscray,House,1100000,Sold,Biggin,3/06/2017,3,2,3,380,1945,Maribyrnong City Council,-37.79194,144.87144,WESTERN METROPOLITAN
West Footscray,House,845000,Passed In,Jas,1/07/2017,3,1,2,422,1950,Maribyrnong City Council,-37.79644,144.86388,WESTERN METROPOLITAN
West Footscray,House,280000,Passed In,Jas,15/07/2017,1,1,1,45,1970,Maribyrnong City Council,-37.80728,144.86702,WESTERN METROPOLITAN
West Footscray,Townhouse,700000,Sold,Jas,15/07/2017,3,2,2,125,2013,Maribyrnong City Council,-37.80735,144.87361,WESTERN METROPOLITAN
West Footscray,House,850000,Sold,Jas,22/07/2017,3,1,2,269,1910,Maribyrnong City Council,-37.79638,144.87911,WESTERN METROPOLITAN
West Footscray,House,1300000,Sold Prior,Jas,29/07/2017,4,2,2,588,1970,Maribyrnong City Council,-37.79458,144.87271,WESTERN METROPOLITAN
West Footscray,House,1276000,Sold,Jas,12/08/2017,4,2,1,323,1945,Maribyrnong City Council,-37.79429,144.87412,WESTERN METROPOLITAN
West Footscray,House,990000,Sold,RW,19/08/2017,4,2,2,501,1960,Maribyrnong City Council,-37.79591,144.87595,WESTERN METROPOLITAN
West Footscray,House,1100500,Sold,Jas,19/08/2017,3,2,2,427,1936,Maribyrnong City Council,-37.79105,144.87914,WESTERN METROPOLITAN
West Footscray,House,870000,Sold Prior,Jas,16/09/2017,3,1,2,417,1950,Maribyrnong City Council,-37.79644,144.86388,WESTERN METROPOLITAN
West Footscray,House,1060000,Sold,Douglas,16/09/2017,3,3,2,512,1920,Maribyrnong City Council,-37.79487,144.86353,WESTERN METROPOLITAN
West Footscray,House,840000,Passed In,Hodges,23/09/2017,3,1,3,336,1950,Maribyrnong City Council,-37.79613,144.86742,WESTERN METROPOLITAN
West Footscray,House,870000,Sold Prior,Jas,21/10/2017,3,1,2,390,1940,Maribyrnong City Council,-37.79256,144.86715,WESTERN METROPOLITAN
West Footscray,House,675000,Sold Prior,Sweeney,21/10/2017,3,2,2,134,2010,Maribyrnong City Council,-37.80782,144.86586,WESTERN METROPOLITAN
West Footscray,House,881000,Sold,Hodges,28/10/2017,3,1,3,336,1950,Maribyrnong City Council,-37.79613,144.86742,WESTERN METROPOLITAN
West Footscray,House,1378000,Sold,Sweeney,25/11/2017,4,2,6,643,1930,Maribyrnong City Council,-37.7974,144.8703,WESTERN METROPOLITAN
West Footscray,House,857500,Sold,Sweeney,9/12/2017,3,1,3,417,1950,Maribyrnong City Council,-37.79139,144.86596,WESTERN METROPOLITAN
West Footscray,House,832000,Sold,Jas,24/02/2018,4,1,1,219,1910,Maribyrnong City Council,-37.79761,144.88053,WESTERN METROPOLITAN
West Footscray,House,900000,Passed In,Village,24/02/2018,3,1,2,460,1940,Maribyrnong City Council,-37.80139,144.86458,WESTERN METROPOLITAN
West Footscray,House,1230000,Sold,Jas,17/03/2018,4,2,2,353,1935,Maribyrnong City Council,-37.79175,144.87185,WESTERN METROPOLITAN
West Melbourne,Townhouse,800000,Passed In,Nelson,6/08/2016,2,2,2,54,2006,Melbourne City Council,-37.8094,144.9479,NORTHERN METROPOLITAN
West Melbourne,Unit,443000,Sold,Nelson,24/09/2016,1,1,1,547,1900,Melbourne City Council,-37.806,144.942,NORTHERN METROPOLITAN
West Melbourne,Townhouse,1120000,Sold,Jellis,25/02/2017,3,3,1,801,2008,Melbourne City Council,-37.8067,144.9435,NORTHERN METROPOLITAN
West Melbourne,House,1053000,Sold,Purplebricks,22/04/2017,2,1,0,147,1880,Melbourne City Council,-37.8059,144.9459,NORTHERN METROPOLITAN
West Melbourne,House,1750000,Sold,Woodards,13/05/2017,3,1,1,160,1870,Melbourne City Council,-37.8082,144.9451,NORTHERN METROPOLITAN
West Melbourne,Unit,510000,Sold,McGrath,8/07/2017,2,1,1,75,2007,Melbourne City Council,-37.80473,144.9435,NORTHERN METROPOLITAN
West Melbourne,House,1230000,Sold,Collins,28/10/2017,4,1,1,133,1880,Melbourne City Council,-37.80814,144.94506,NORTHERN METROPOLITAN
Westmeadows,Townhouse,500000,Sold,Barry Plant,27/05/2017,3,1,2,141,2012,Hume City Council,-37.67941,144.8764,NORTHERN METROPOLITAN
Westmeadows,House,540000,Sold Prior,Barry Plant,3/06/2017,3,1,2,532,1975,Hume City Council,-37.67949,144.88349,NORTHERN METROPOLITAN
Westmeadows,House,410000,Passed In,Barry Plant,8/07/2017,3,1,2,542,1970,Hume City Council,-37.66948,144.90385,NORTHERN METROPOLITAN
Westmeadows,House,800000,Sold,YPA,15/07/2017,3,2,2,898,1985,Hume City Council,-37.67823,144.90002,NORTHERN METROPOLITAN
Westmeadows,House,821000,Sold,YPA,29/07/2017,4,3,2,544,1997,Hume City Council,-37.67841,144.87924,NORTHERN METROPOLITAN
Westmeadows,House,635000,Sold,Barry Plant,29/07/2017,3,2,1,691,1975,Hume City Council,-37.68026,144.88468,NORTHERN METROPOLITAN
Westmeadows,House,700000,Sold,Barry Plant,12/08/2017,3,2,4,673,1980,Hume City Council,-37.67558,144.8976,NORTHERN METROPOLITAN
Westmeadows,House,791000,Sold,Barry Plant,30/09/2017,4,2,6,813,1960,Hume City Council,-37.67631,144.89409,NORTHERN METROPOLITAN
Westmeadows,House,620000,Sold,YPA,14/10/2017,3,1,2,531,1980,Hume City Council,-37.67978,144.87342,NORTHERN METROPOLITAN
Westmeadows,House,570000,Sold Prior,Barry Plant,21/10/2017,3,1,2,468,1980,Hume City Council,-37.68047,144.88503,NORTHERN METROPOLITAN
Westmeadows,Townhouse,490000,Sold,YPA,28/10/2017,3,2,2,228,2017,Hume City Council,-37.67474,144.90624,NORTHERN METROPOLITAN
Westmeadows,House,755000,Sold,YPA,11/11/2017,4,2,2,563,1974,Hume City Council,-37.6772,144.8741,NORTHERN METROPOLITAN
Westmeadows,House,675000,Sold,YPA,24/02/2018,4,2,5,560,1980,Hume City Council,-37.68089,144.87403,NORTHERN METROPOLITAN
Wheelers Hill,House,1171000,Sold,Harcourts,3/06/2017,4,2,3,800,1968,Monash City Council,-37.92024,145.18049,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1090000,Sold,Ray,15/07/2017,5,2,2,698,1978,Monash City Council,-37.8921,145.19118,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1157000,Passed In,Barry Plant,12/08/2017,4,2,2,752,1971,Monash City Council,-37.91212,145.1793,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1100000,Sold,Barry Plant,12/08/2017,5,2,2,672,1970,Monash City Council,-37.91299,145.1767,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1245000,Sold,Barry Plant,26/08/2017,4,2,2,652,1981,Monash City Council,-37.90562,145.16761,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1660000,Sold,Ray,23/09/2017,5,2,2,790,1990,Monash City Council,-37.90001,145.18688,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1170000,Sold,Barry Plant,14/10/2017,4,2,2,704,1980,Monash City Council,-37.9117,145.20107,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1540000,Sold,Barry Plant,14/10/2017,4,2,2,732,1980,Monash City Council,-37.8943,145.18588,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1580000,Sold Prior,Barry Plant,10/02/2018,4,2,2,855,1986,Monash City Council,-37.90426,145.18722,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,2100000,Passed In,Barry Plant,3/03/2018,5,5,2,644,2016,Monash City Council,-37.90532,145.19323,SOUTH-EASTERN METROPOLITAN
Wheelers Hill,House,1280000,Sold,Barry Plant,17/03/2018,4,3,2,678,1980,Monash City Council,-37.91318,145.1858,SOUTH-EASTERN METROPOLITAN
